PCA1,PCA2,Cluster,Segment
-1.0873172093853651,-0.5864278679837145,3,At-Risk Customers
-1.4538680987457353,0.18091246471447647,3,At-Risk Customers
3.540262267451477,-0.09162017396405628,1,VIP Customers
-0.8398631356450008,-0.45575612462817455,3,At-Risk Customers
-1.12939511538413,-0.20057961369939506,3,At-Risk Customers
-1.5872401167089467,0.6019722138044432,3,At-Risk Customers
-0.19255266041872762,-0.8452407822238248,0,Active Customers
-0.8708849921101522,0.5147288793539367,3,At-Risk Customers
-1.5895784511210795,0.0952358068074451,3,At-Risk Customers
2.2105130660812313,-1.2953930212144955,1,VIP Customers
0.6373203945223052,-0.41456286783033636,2,Loyal Customers
-2.3093768322200328,-0.26559247041737016,3,At-Risk Customers
-2.4139698221317016,0.046360186893809184,3,At-Risk Customers
2.2869636633457664,-0.739601302356926,1,VIP Customers
-2.2120337010962867,-0.2109063469498736,3,At-Risk Customers
-0.6107317280345226,0.03772158868544983,3,At-Risk Customers
-1.373706223039249,-0.6069801363692783,3,At-Risk Customers
0.5937231568126791,-0.08825108591834893,2,Loyal Customers
5.318483268414668,1.2184078886137848,1,VIP Customers
2.015145842556148,0.7652300581170243,1,VIP Customers
-1.2799301339709965,-0.9109337462895141,3,At-Risk Customers
-1.4633665524805475,0.20998625930040804,3,At-Risk Customers
1.6935493785154436,0.4770645222092425,1,VIP Customers
-2.2705885498923624,0.2542583333196238,3,At-Risk Customers
2.190978246616311,-0.5063332545786084,1,VIP Customers
0.6494696811179475,-1.0288774749367047,0,Active Customers
-1.6854267156563199,0.6581855075602336,3,At-Risk Customers
-0.8484759560230657,1.057578510419528,3,At-Risk Customers
-1.6940856351825755,0.5484487367120772,3,At-Risk Customers
3.0434864533422132,-0.12585165767290796,1,VIP Customers
-1.1232386092579458,-0.9691340664383524,0,Active Customers
-1.3236185959750006,0.5104055629057818,3,At-Risk Customers
-1.781838354753715,0.39555537228484833,3,At-Risk Customers
-0.10275044667125277,1.4621255997450493,2,Loyal Customers
-2.0520088085597283,0.2672322014746661,3,At-Risk Customers
0.9948281997231863,0.26719548171981544,2,Loyal Customers
-1.2753134488891422,0.6547380157448394,3,At-Risk Customers
0.9768318686077532,-0.369965911081591,2,Loyal Customers
-0.0767883326847499,0.7308306483460053,2,Loyal Customers
-0.6627547552859888,-0.5100866954854127,0,Active Customers
0.1917456815442497,1.116595905566511,2,Loyal Customers
-1.7965495577612205,0.2647648334910725,3,At-Risk Customers
1.2053307534002784,0.7543719985714634,2,Loyal Customers
0.016679191468470425,-0.042345411216793805,2,Loyal Customers
-0.42990262152459396,-0.651347590694162,0,Active Customers
0.7739719180497883,0.22866297930618512,2,Loyal Customers
-0.6248007416200148,0.6070631164501464,3,At-Risk Customers
-0.9048724779211398,0.8314066775122204,3,At-Risk Customers
-0.5997666056063585,-0.6876235064266024,0,Active Customers
1.1095403286506633,0.2381705167959383,2,Loyal Customers
0.5573334676069376,-1.3864010836868812,0,Active Customers
-1.5148996963827168,0.4054130447263971,3,At-Risk Customers
-0.8254950200349139,-1.2526229305487995,0,Active Customers
-1.5705477507616863,0.53482426773685,3,At-Risk Customers
-0.18022250066740464,0.27539434362755427,2,Loyal Customers
2.153160536435443,0.40190154129143835,1,VIP Customers
1.8867573832577675,-1.046390204849439,1,VIP Customers
-0.28531493799193874,0.5376563258683419,2,Loyal Customers
-1.493413675336049,0.22763993527792653,3,At-Risk Customers
-2.437100801000873,0.2765318018980545,3,At-Risk Customers
0.24365962118421616,0.7384531130347065,2,Loyal Customers
0.7223148516878033,0.5794562814748994,2,Loyal Customers
-1.7182560997448908,0.5861153592603247,3,At-Risk Customers
0.3923692861957115,1.0398634362815669,2,Loyal Customers
-1.283997190789226,0.9190082215282788,3,At-Risk Customers
-1.1307695357888286,0.32158567358812934,3,At-Risk Customers
2.229495896747202,-0.6458069230917373,1,VIP Customers
3.206983188017118,-0.4953528272628273,1,VIP Customers
1.8472703649668736,0.01587767978072773,1,VIP Customers
-0.15491163203549516,-0.3245276212038278,0,Active Customers
-0.732862687544125,-0.32174070472798083,3,At-Risk Customers
-0.08012804388983538,0.10863994899103856,2,Loyal Customers
-1.597587672332551,0.42574965286028976,3,At-Risk Customers
-0.310263548172323,0.26805356426958665,2,Loyal Customers
0.21504588069888408,0.5656124403225964,2,Loyal Customers
4.616928861549867,0.298083327470904,1,VIP Customers
2.6331151844014657,-0.8393725174737834,1,VIP Customers
0.7162732191364811,0.7860438682482197,2,Loyal Customers
0.35043052858233403,0.0007795291455181362,2,Loyal Customers
-1.169465129818587,-0.1496265662483229,3,At-Risk Customers
4.866337261284811,0.14782280771000253,1,VIP Customers
-1.5665433469986154,-0.24494688793467706,3,At-Risk Customers
0.11138522562590679,-1.4615918557715843,0,Active Customers
-2.06261870287526,0.1951469264181491,3,At-Risk Customers
1.1042717643495514,-0.44370907565228185,2,Loyal Customers
2.155063276655178,-0.028386279623370352,1,VIP Customers
-1.9294330649138423,0.6482318416516222,3,At-Risk Customers
-0.8260962236727237,-0.08132316105931316,3,At-Risk Customers
-0.09075726217634132,-1.9268504337282837,0,Active Customers
-0.26981147427088137,0.823417332726218,2,Loyal Customers
-0.989224122388064,-0.33532190686446367,3,At-Risk Customers
5.5192577690090525,0.48320798094845274,1,VIP Customers
-0.6096879302090212,0.4802601359175029,3,At-Risk Customers
-1.4463145284687893,0.8625852874157445,3,At-Risk Customers
-1.1218420103025568,-0.2978886204566839,3,At-Risk Customers
0.48560250930361587,1.3894053711445986,2,Loyal Customers
-1.7035762895313848,0.4849782768898534,3,At-Risk Customers
1.412453476445143,0.5175285407893481,2,Loyal Customers
-0.1643520168446264,0.07973157382030771,2,Loyal Customers
-1.216462732933398,-0.41224643855961907,3,At-Risk Customers
-2.26704744511709,0.3894244457620083,3,At-Risk Customers
1.5380816791535583,-0.7060028649186306,1,VIP Customers
-2.0458860430635144,0.3879439926131975,3,At-Risk Customers
0.5424356179203692,0.0050783903298215775,2,Loyal Customers
-0.44189190741884676,0.9367590267637013,2,Loyal Customers
-0.07994002858070925,-0.1383209371078931,2,Loyal Customers
0.5811563999672238,0.2553202403685558,2,Loyal Customers
-0.1254324621774541,0.6307895329845294,2,Loyal Customers
1.3146009945457744,0.2817207896444902,2,Loyal Customers
-0.10506152832418998,-0.5713323125624287,0,Active Customers
-0.36441050690908555,-0.6011428463798355,0,Active Customers
-0.47089816035586796,1.3718523763393413,2,Loyal Customers
-0.9658023093257961,0.40463612740412963,3,At-Risk Customers
0.42889190579817277,-1.3419736109291742,0,Active Customers
0.22469866788461856,-0.525385538958827,0,Active Customers
0.9207535789319218,0.28574396861335205,2,Loyal Customers
-1.742042763956074,0.11342570181408512,3,At-Risk Customers
-0.3279938463515868,-0.03524882102621739,2,Loyal Customers
-0.9149187437570606,-1.1440771215816519,0,Active Customers
1.448283110033284,-2.7718421666101783e-05,1,VIP Customers
-1.5141783068610937,-1.7330060519093458,0,Active Customers
-1.3685946895475627,0.3061041703690576,3,At-Risk Customers
0.5213093346852985,-0.21275379406453446,2,Loyal Customers
-1.2765943839732237,0.5164804114014395,3,At-Risk Customers
0.9337571773087199,-1.1128935661364536,0,Active Customers
-2.2574576765404037,0.05311545898508472,3,At-Risk Customers
1.4928608408980264,1.0928550116666331,2,Loyal Customers
-0.4082096824393994,-1.358698665785841,0,Active Customers
-1.1279707839291415,-0.3302585825412765,3,At-Risk Customers
0.3364681523991326,-0.2854568380304462,2,Loyal Customers
0.025857265888759574,0.6578186648545921,2,Loyal Customers
0.07690772888360745,0.2646757295974553,2,Loyal Customers
-0.6153001779684629,0.6910939685020663,2,Loyal Customers
0.36450655983514263,0.9564540526125757,2,Loyal Customers
-0.4874931302495553,0.04094580973522434,2,Loyal Customers
3.4562753994794386,0.6416901804627202,1,VIP Customers
-0.7602323537566136,0.6143472987860661,3,At-Risk Customers
-1.2535331962482985,-0.5462828341065745,3,At-Risk Customers
-1.9484002624241856,0.5241997827419682,3,At-Risk Customers
1.8563030293284217,-1.623292786135482,1,VIP Customers
1.6344822749053505,0.16810544187092707,1,VIP Customers
-1.646355415330314,0.5031435980667064,3,At-Risk Customers
-0.03306708418283075,0.12184328906080948,2,Loyal Customers
-1.5380074430315402,-0.526089875556932,3,At-Risk Customers
0.33303178100209224,-0.09562268337354086,2,Loyal Customers
1.1458608361514913,-0.6685867156757503,0,Active Customers
0.54741482402144,1.2553035785200268,2,Loyal Customers
2.447237563865231,-0.9198182708967347,1,VIP Customers
2.449694409618169,0.8729675892730119,1,VIP Customers
-0.6289708022925462,0.39980382878567183,3,At-Risk Customers
-1.5165684175911165,0.9417729121286675,3,At-Risk Customers
0.7608755436859657,0.6090160184557056,2,Loyal Customers
-1.5641514831682837,-0.6787766141233302,3,At-Risk Customers
-1.696968808423801,-0.5103701487728823,3,At-Risk Customers
-0.3973937723633356,0.07748649225419525,2,Loyal Customers
2.1567758494071074,0.5677690021180982,1,VIP Customers
3.883587045080707,0.3927876127335282,1,VIP Customers
1.570123152720849,-1.2001686182025515,1,VIP Customers
1.533930747809932,-0.20956962448841643,1,VIP Customers
1.1091632724729448,-0.9110267692943604,0,Active Customers
-0.9371038842199657,0.6708067901910647,3,At-Risk Customers
-1.2797907212032114,-0.3659862684814059,3,At-Risk Customers
-1.5087653446509761,0.42838083659496445,3,At-Risk Customers
-0.680292094112928,0.449408194103629,3,At-Risk Customers
-1.1274276373978762,-0.0020405423102990016,3,At-Risk Customers
2.6006559125228184,-1.2400952431413539,1,VIP Customers
0.36196639937627445,-0.2662090669438029,2,Loyal Customers
-1.2485160576414378,0.9777387145628789,3,At-Risk Customers
0.1492883515517328,-0.46529964567172594,0,Active Customers
1.0171678322782585,0.2685806444092036,2,Loyal Customers
-1.032208187147865,-0.4958402625038984,3,At-Risk Customers
-2.068580695392686,0.4320722351098475,3,At-Risk Customers
-0.1405757362647765,-0.9560411140413961,0,Active Customers
-0.48467359757122375,0.8989395144249,2,Loyal Customers
0.8770023514249271,0.9604760634723292,2,Loyal Customers
-0.5214243634603671,-0.5023887836422058,0,Active Customers
0.5819151431135858,0.887031344922902,2,Loyal Customers
1.3770726374403501,0.9726698778944953,2,Loyal Customers
0.1881666398487006,-0.952698332657066,0,Active Customers
-0.7289764211073837,-0.3887522495692881,3,At-Risk Customers
-0.021006085253770037,0.15396147867612495,2,Loyal Customers
-0.6270186399119082,-0.15994912354450264,3,At-Risk Customers
-2.0508673214600592,0.5165688111423171,3,At-Risk Customers
-1.0038869382056763,-0.4041391793251615,3,At-Risk Customers
2.025412228007403,-1.1654779756419384,1,VIP Customers
-0.0680765440441847,0.5267330787518765,2,Loyal Customers
-0.8998644775791278,-1.0930868305738197,0,Active Customers
-1.1303567949587872,-0.20131681507762852,3,At-Risk Customers
0.5392271537718106,-0.9157159326489058,0,Active Customers
-0.6537050400636023,0.7849547638924107,3,At-Risk Customers
-0.6828997300868697,-0.21836540088365997,3,At-Risk Customers
-0.25710907104890174,0.5688839329610235,2,Loyal Customers
-1.7099269416458247,0.6146844417839633,3,At-Risk Customers
-0.6414068303519376,0.3908703055626183,3,At-Risk Customers
-1.1474021670916639,0.9433563750663867,3,At-Risk Customers
-1.4259386431010306,0.3764583442516445,3,At-Risk Customers
-1.809864889370215,0.024031757382181575,3,At-Risk Customers
-1.5908545444734812,-1.246943679725267,3,At-Risk Customers
0.16817291404475462,-0.4886625511094399,0,Active Customers
0.6644120705299739,-0.4439118665804752,0,Active Customers
1.5927541708644521,0.43857607672364407,1,VIP Customers
-0.2977388056961328,0.2701859811192389,2,Loyal Customers
-1.7125489290938363,-0.778382703773835,3,At-Risk Customers
-2.307248705389896,0.3433694401028907,3,At-Risk Customers
2.047174338786607,-0.8821327802846821,1,VIP Customers
0.7629908568782995,-0.7441838395528013,0,Active Customers
-0.5144128244481162,0.8401899470595453,2,Loyal Customers
-0.11019145182137806,1.4363678704303826,2,Loyal Customers
2.078826776014201,-0.2566511791142562,1,VIP Customers
0.5810650656879368,-2.010712047870267,0,Active Customers
-1.0725928694058864,0.3782208628272023,3,At-Risk Customers
1.3446285235140882,-0.9971874027138157,0,Active Customers
-0.26780523339479523,0.2931323671479349,2,Loyal Customers
-0.4865883810187501,-0.982295348171279,0,Active Customers
-0.6479945943695091,-1.0648216900413716,0,Active Customers
-0.5324912760203465,1.2738203697663588,2,Loyal Customers
-2.0728168886981777,-0.3122860162313624,3,At-Risk Customers
3.3100873163371793,0.4197632155934279,1,VIP Customers
1.7201373020088737,0.2813122097948806,1,VIP Customers
-1.029698106394961,-0.299633503085478,3,At-Risk Customers
-1.77017706848628,0.5431009894372173,3,At-Risk Customers
-0.8899805799950499,-0.4051676274222842,3,At-Risk Customers
1.2715361326999344,0.45079004260819444,2,Loyal Customers
-1.5030402808819898,0.44623615752291473,3,At-Risk Customers
-0.439006436153819,-1.2410063476036357,0,Active Customers
-0.6875863222991534,0.11338105788828678,3,At-Risk Customers
-1.3091907194238932,-0.5422024348466452,3,At-Risk Customers
0.739687093841348,0.35395774235465044,2,Loyal Customers
1.8579003495378132,0.6794586087191786,1,VIP Customers
0.704370262161377,-0.060100685732565946,2,Loyal Customers
3.2162148393270518,-0.03472754831720341,1,VIP Customers
-0.6203184125755044,-1.1454561288509277,0,Active Customers
1.667723017556446,0.3640598541583077,1,VIP Customers
-0.10490365614156633,0.342577763355044,2,Loyal Customers
-1.5800107454617185,0.4135925202986609,3,At-Risk Customers
1.102536108123602,-0.5137329353373206,2,Loyal Customers
-1.5012810818378965,-1.3168850736174882,3,At-Risk Customers
1.6225573307491645,0.9047835871350054,1,VIP Customers
1.9390527590120072,-0.7581765032143692,1,VIP Customers
1.114863450457609,-0.26415408450128014,2,Loyal Customers
2.4457513347557107,0.16970072545013884,1,VIP Customers
-1.238425333404352,0.6667403294491255,3,At-Risk Customers
0.5177405165344645,0.40229580664294196,2,Loyal Customers
-0.7855569983994999,0.47019942115785984,3,At-Risk Customers
1.5531513615422343,0.9205705146952305,2,Loyal Customers
1.601428586243816,-0.2384813144055508,1,VIP Customers
-0.18782622365403742,0.7068146405819129,2,Loyal Customers
-0.8047701963903773,0.8151500373016705,3,At-Risk Customers
-1.6554895870924182,0.6015887563733815,3,At-Risk Customers
-0.5041556208833928,0.41552645105158587,3,At-Risk Customers
-0.9651850776120798,-0.05062237378679959,3,At-Risk Customers
-0.5420021275717325,-0.06707741489587528,3,At-Risk Customers
0.6019167569777244,1.5505714199663234,2,Loyal Customers
0.33769839855199557,0.28379483459715293,2,Loyal Customers
0.07602372276634985,-0.7370187749467652,0,Active Customers
-0.4970300583176803,0.736448976773037,2,Loyal Customers
-1.4371060753030693,0.5737126294008019,3,At-Risk Customers
0.3405027577048375,-1.2859556408855204,0,Active Customers
-0.9773386882756904,0.23689513928932604,3,At-Risk Customers
-1.6201794917711578,-0.7655267921242562,3,At-Risk Customers
-0.559367593667222,-0.048266314823363125,3,At-Risk Customers
1.6657863585425146,0.19210243027517665,1,VIP Customers
3.6633642512243,0.6747182074574289,1,VIP Customers
2.7412671070095387,-0.7833680894615233,1,VIP Customers
0.24918827338326022,-0.4660080832979598,0,Active Customers
0.8861996046435088,0.14323746865621623,2,Loyal Customers
-1.3595972915567462,0.8513824650069638,3,At-Risk Customers
-1.4944226054064251,0.17788313927595278,3,At-Risk Customers
0.1914772544376836,0.6335480019580956,2,Loyal Customers
-1.2150326949111319,-1.0118295094262744,0,Active Customers
1.8975678839716246,0.9913609808710956,1,VIP Customers
-2.03719326401808,0.2682325218408295,3,At-Risk Customers
0.3765965122001335,-0.254993959935521,2,Loyal Customers
0.29611058079160624,0.9516115003249466,2,Loyal Customers
-2.0189014689363667,0.3427283769570449,3,At-Risk Customers
1.2645919878558882,-0.5850389154452371,2,Loyal Customers
-1.5864196870115785,0.7401603023482997,3,At-Risk Customers
1.5715402122409263,0.25147164153034923,2,Loyal Customers
-0.08481091845677405,-0.2984618168328295,0,Active Customers
4.309610874177822,-0.17126068000774905,1,VIP Customers
-0.8456635420544631,-1.175312695730507,0,Active Customers
-1.0924872658531402,0.1635758003435751,3,At-Risk Customers
-1.7030097099681982,-0.7710701584395975,3,At-Risk Customers
-0.9144177085779664,0.2813177288591488,3,At-Risk Customers
4.00497873372014,-0.40478465173154937,1,VIP Customers
2.647494650797148,0.9847341995946042,1,VIP Customers
-1.9154890040468209,0.3649933853645135,3,At-Risk Customers
3.2821740660738397,0.11584374145227297,1,VIP Customers
2.9138420494289647,0.5285282695605594,1,VIP Customers
0.8608692643937447,0.12381981413245834,2,Loyal Customers
-2.002881691174189,0.29800016735758583,3,At-Risk Customers
-0.6702052580055676,-0.11886052322672393,3,At-Risk Customers
-1.8095800811303235,0.6134501598076958,3,At-Risk Customers
1.9412076294077123,-0.8342264964762452,1,VIP Customers
-1.2072320800394871,-1.0335215236065407,0,Active Customers
0.9373020583357378,-1.1840720107862464,0,Active Customers
-1.8298989563944175,-0.2399894370859501,3,At-Risk Customers
0.259699966506504,-0.02513448027289899,2,Loyal Customers
0.4082004384223703,0.8725585636471314,2,Loyal Customers
-1.2893932456009558,0.14538066562180776,3,At-Risk Customers
-1.7797969821764188,-1.4447647842525113,3,At-Risk Customers
-0.825494259837278,1.1889732699449194,3,At-Risk Customers
-2.0380579026387915,0.5599111120466939,3,At-Risk Customers
1.8726687347049564,-0.9193423943451812,1,VIP Customers
3.347718871824243,-0.46055522511690056,1,VIP Customers
-0.2817689651104332,-2.2801153850178095,0,Active Customers
3.727659088333576,1.1294687966367105,1,VIP Customers
-1.392611731784908,-0.6528972312323778,3,At-Risk Customers
-2.403308280383817,0.17263878002875047,3,At-Risk Customers
2.6727020389967957,0.11342282495951798,1,VIP Customers
-0.34287723841362905,-1.2344218557282844,0,Active Customers
4.377329713521261,0.8189399497363014,1,VIP Customers
-1.2727997965128734,-0.9530133940818787,3,At-Risk Customers
2.0985121447116164,0.3317749093348752,1,VIP Customers
-1.6364297289546592,-0.029631775360478993,3,At-Risk Customers
1.3545961346725826,1.3039816927523817,2,Loyal Customers
1.4781505000126216,-0.8948325355697793,1,VIP Customers
-1.2647479829072947,0.2368802090050316,3,At-Risk Customers
-0.9591809053410356,0.9957915297281386,3,At-Risk Customers
1.2316376549391423,0.8466104223978312,2,Loyal Customers
-0.17813136636182023,-0.3985224770390471,0,Active Customers
-1.5376582753302923,-0.5382644921334322,3,At-Risk Customers
2.925453212650828,-0.1934203751438423,1,VIP Customers
0.6432959991652142,-0.6290993703816755,0,Active Customers
1.5701686754954072,0.3717665110255553,1,VIP Customers
1.526259050805865,-0.9705835193313322,1,VIP Customers
-1.2066550753435,0.8069068857605353,3,At-Risk Customers
1.0072121868753132,-0.09461191533675072,2,Loyal Customers
-2.016424873081177,-0.28175514958645204,3,At-Risk Customers
1.7219226857337642,-0.820592290298078,1,VIP Customers
-1.0859364067504487,-0.06352442701841025,3,At-Risk Customers
1.1787152931150255,-0.3565071340033821,2,Loyal Customers
0.6456399392082549,-1.0318132667414854,0,Active Customers
-0.35428218055440525,0.6330753973742063,2,Loyal Customers
-0.40048881891245347,0.044097478213482345,2,Loyal Customers
1.652489375012782,-1.4036914354246002,1,VIP Customers
-1.5250083839092665,0.8287041002093223,3,At-Risk Customers
2.8297897257935642,-0.7155086919114833,1,VIP Customers
-0.4503990521947892,0.6102978122513628,2,Loyal Customers
3.217376781223599,-0.5073394797110451,1,VIP Customers
0.9617044740028361,-1.7189226579170411,0,Active Customers
-0.8637912559858452,-0.4424460336344191,3,At-Risk Customers
0.7431013405939784,-1.4129961280767622,0,Active Customers
1.2802376245082696,-1.3660176556056498,0,Active Customers
-1.7925654511867506,0.768142602223945,3,At-Risk Customers
-1.8706735743945582,-0.23626345083390296,3,At-Risk Customers
0.9986342419841975,0.7214610634071926,2,Loyal Customers
1.816688503694717,-0.16181446197866195,1,VIP Customers
-0.6241527647300031,0.09725092770651304,3,At-Risk Customers
-1.938513593149341,0.22554251972014075,3,At-Risk Customers
-1.4232118886856626,0.5678107243025512,3,At-Risk Customers
-0.1877761735299077,-0.27134153542061007,0,Active Customers
-0.49049060845940023,0.1638273792119622,3,At-Risk Customers
-0.563575343758622,1.173691163477759,2,Loyal Customers
-2.119431988808075,0.20519021247187436,3,At-Risk Customers
5.381969727929388,1.969008076214008,1,VIP Customers
-0.1701409703468338,-0.7828351390496974,0,Active Customers
-0.7171113722913122,-0.45660139549302886,0,Active Customers
2.2138536106652498,0.6160630179152473,1,VIP Customers
-0.35590072382397536,1.1505626672385056,2,Loyal Customers
-1.1709279211044714,0.41533322525558936,3,At-Risk Customers
0.5652868849448182,0.9511160598074341,2,Loyal Customers
-0.012081698956254664,0.48044776082634355,2,Loyal Customers
-2.1186961396239194,0.23983666537245762,3,At-Risk Customers
0.18003748433668892,-0.07505673848394354,2,Loyal Customers
-1.2117298392796394,-0.018626145642551398,3,At-Risk Customers
0.5250222822648377,-0.9266050594729853,0,Active Customers
-1.2734326455064848,-1.0565975644023877,3,At-Risk Customers
0.6342426841041963,0.733280234004733,2,Loyal Customers
-0.585643604131978,1.19947564009145,3,At-Risk Customers
-0.12976843173939653,0.40770901799532305,2,Loyal Customers
1.6263169665717405,-0.396694974676264,1,VIP Customers
-0.19414772872029593,-0.15873510639920846,0,Active Customers
3.13267479809291,0.5626258347402593,1,VIP Customers
-0.9645000358808441,-0.17727389237638422,3,At-Risk Customers
-1.9625102960200576,0.5274494227185977,3,At-Risk Customers
1.1734533522187445,0.37560204563168037,2,Loyal Customers
3.2136978266577696,-0.5101596814163327,1,VIP Customers
3.0960268231554906,-0.5590780714059603,1,VIP Customers
-0.3031490243481867,0.21787222560084343,2,Loyal Customers
3.6598513114341036,0.37589422511834664,1,VIP Customers
-0.6346873379135037,0.9639787291404077,3,At-Risk Customers
-1.2832564704919514,0.007197164665468362,3,At-Risk Customers
0.5587792235600966,-0.47477071772883006,0,Active Customers
-1.8337287758166663,0.2405063798952692,3,At-Risk Customers
0.5683404427488247,0.46845254816268367,2,Loyal Customers
-0.2607536727888157,-2.530668409932625,0,Active Customers
-0.07561903140046852,-0.8532646122473456,0,Active Customers
-1.5988746806403644,0.505417037823062,3,At-Risk Customers
-1.61309392831041,-0.35482595528934857,3,At-Risk Customers
1.5526288317893142,-0.24289670149581613,1,VIP Customers
0.6766090668311433,1.1136305448620267,2,Loyal Customers
1.3374137708192166,0.8760304209010296,2,Loyal Customers
-0.6682336458781027,0.31990155499924905,3,At-Risk Customers
0.6946808403356223,0.056246679049180515,2,Loyal Customers
1.4522538862778531,-0.24564735377555322,1,VIP Customers
1.6112376085306674,-1.1122807032496245,1,VIP Customers
2.920764916117929,-0.7711316736580354,1,VIP Customers
-1.2628386814551629,-0.8094853983026258,3,At-Risk Customers
-0.7300319636494796,-2.416903673305256,0,Active Customers
-0.9340230327670321,0.9201085769387606,3,At-Risk Customers
1.6267267377194246,0.8866699467762823,1,VIP Customers
-1.1374774208479945,0.5820937362697265,3,At-Risk Customers
-0.0860537304629722,0.5720302765763219,2,Loyal Customers
0.07559418782773353,0.7909573384164058,2,Loyal Customers
1.0980518254733866,0.30563849420911016,2,Loyal Customers
1.8793183199779757,0.6194707074793849,1,VIP Customers
0.33997943952184234,0.37739435075830796,2,Loyal Customers
-0.38122776565325905,0.9832627584613215,2,Loyal Customers
0.9108720810299445,0.5171601179007376,2,Loyal Customers
0.5374665962240303,0.40577995964870744,2,Loyal Customers
0.5333418218603672,-0.3171744703141059,2,Loyal Customers
0.9054611978717855,1.019623284772284,2,Loyal Customers
-0.6311424885648192,0.126440963446087,3,At-Risk Customers
-2.104809001203791,0.5287838995093579,3,At-Risk Customers
-2.0968637124320693,0.41039112667051547,3,At-Risk Customers
1.6092842797702263,0.8382382508893323,1,VIP Customers
0.02268225974928859,-0.2740123942913822,0,Active Customers
-1.7021853759903163,0.18495567360938073,3,At-Risk Customers
-1.2998199646407322,0.5937238978940358,3,At-Risk Customers
2.136439551295317,-0.10410689157937723,1,VIP Customers
-0.4230303877259197,1.2049795073751666,2,Loyal Customers
0.031110984249101442,0.8341628660808715,2,Loyal Customers
-2.069711148185013,0.28405606276250156,3,At-Risk Customers
-1.745996588873332,0.6563984295270981,3,At-Risk Customers
1.1609339857079657,-0.7459780706933478,0,Active Customers
2.098729657356805,-1.0616139286993946,1,VIP Customers
-0.751273008684589,1.1075592286971068,3,At-Risk Customers
0.9583454887035606,0.9152403645137374,2,Loyal Customers
2.803664960091855,0.43684089597056364,1,VIP Customers
-1.875907970649791,-0.1869124513456694,3,At-Risk Customers
-0.04813826605728907,0.15116189715657571,2,Loyal Customers
2.000547055362874,-0.24389765416455153,1,VIP Customers
-1.0591908488000688,0.3944555662892694,3,At-Risk Customers
-0.7068990910764826,0.3406654492444748,3,At-Risk Customers
-0.10123746399992115,1.0862109076824045,2,Loyal Customers
-1.5316991518909604,0.8604870874817121,3,At-Risk Customers
-2.0836045092921442,0.08221428233410902,3,At-Risk Customers
-0.6510409306632549,0.028475728517115047,3,At-Risk Customers
0.06736828615623482,0.0817685293312865,2,Loyal Customers
-0.05594316939229757,0.6623807242634325,2,Loyal Customers
1.2731647546568894,-0.017441492278663852,2,Loyal Customers
-1.9481632459166869,0.05934405246574548,3,At-Risk Customers
2.9986789155200735,-0.40832535547613935,1,VIP Customers
-0.1802436591596998,-0.40014171197224657,0,Active Customers
0.9777134109904531,-0.01773339872104865,2,Loyal Customers
1.1469192200930776,0.29946116514102183,2,Loyal Customers
-0.009935106423307426,-1.5343619741394863,0,Active Customers
-1.4309006481626902,0.5278968812668648,3,At-Risk Customers
1.2324592435964594,-0.6573317328321767,0,Active Customers
1.465389750277792,-0.262111572116034,1,VIP Customers
2.867565214421149,-0.6865508737217562,1,VIP Customers
2.3904509745278415,0.02241813387392163,1,VIP Customers
1.3438540334624547,-1.3172507839831507,0,Active Customers
-1.2450733240583232,-0.8613248488701002,3,At-Risk Customers
0.8532155205483714,-0.24906264441441245,2,Loyal Customers
4.870150559018388,1.4582651585157984,1,VIP Customers
2.2928007599292686,-0.05243826807526115,1,VIP Customers
-1.6021255028091048,-1.8004243435869562,0,Active Customers
-1.0112140234720013,0.29782195915438014,3,At-Risk Customers
-1.4988303558771483,0.5181567345782584,3,At-Risk Customers
0.3099672617713425,0.6383769814384678,2,Loyal Customers
0.23040403325080042,0.3646859984867197,2,Loyal Customers
0.9572461514172272,1.1683827721150446,2,Loyal Customers
2.0450946765881968,-0.2423240375644771,1,VIP Customers
-1.6317246100192582,0.49555664440514113,3,At-Risk Customers
0.9033910971399698,0.5444187471978319,2,Loyal Customers
-1.7686421977078304,-0.36488833710463536,3,At-Risk Customers
1.1243090181925575,0.6743192915944091,2,Loyal Customers
-0.8981738474810907,-0.1541015519381144,3,At-Risk Customers
-0.999605726785765,0.7067950095709379,3,At-Risk Customers
1.2692743324145674,-0.4124491275259332,2,Loyal Customers
-0.6646126501276103,0.4223106673052985,3,At-Risk Customers
-1.877427631094053,0.3033996522968071,3,At-Risk Customers
-1.4777938389078569,0.24528309244390165,3,At-Risk Customers
1.9374547729672646,0.3866566976812378,1,VIP Customers
-0.8202592767698671,0.3722594971117448,3,At-Risk Customers
0.3677383589268522,-0.3356802845709275,0,Active Customers
-1.0112154132654738,-0.19955267064313498,3,At-Risk Customers
1.7235683356516622,0.18627990839595815,1,VIP Customers
-0.052197583858422936,-0.8882924610839775,0,Active Customers
0.9747979875645566,-0.20597718245899213,2,Loyal Customers
-0.8056146437224203,0.6238241035276381,3,At-Risk Customers
-1.6328541275879245,0.4946907822923297,3,At-Risk Customers
-1.9861098335934733,0.1279175263353179,3,At-Risk Customers
1.290762592047216,0.7242168944173122,2,Loyal Customers
0.48003754329692705,-0.3992402386765182,0,Active Customers
0.47437309387268817,1.0470074982104842,2,Loyal Customers
